"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100","cell101","cell102","cell103","cell104","cell105","cell106","cell107","cell108","cell109","cell110","cell111","cell112","cell113","cell114","cell115","cell116","cell117","cell118","cell119","cell120","cell121","cell122","cell123","cell124","cell125","cell126","cell127","cell128","cell129","cell130","cell131","cell132","cell133","cell134","cell135","cell136","cell137","cell138","cell139","cell140","cell141","cell142","cell143","cell144","cell145","cell146","cell147","cell148","cell149","cell150","cell151","cell152","cell153","cell154","cell155","cell156","cell157","cell158","cell159","cell160","cell161","cell162","cell163","cell164","cell165","cell166","cell167","cell168","cell169","cell170","cell171","cell172","cell173","cell174","cell175","cell176","cell177","cell178","cell179","cell180","cell181","cell182","cell183","cell184","cell185","cell186","cell187","cell188","cell189","cell190","cell191","cell192","cell193","cell194","cell195","cell196","cell197","cell198","cell199","cell200","cell201","cell202","cell203","cell204","cell205","cell206","cell207","cell208","cell209","cell210","cell211","cell212","cell213","cell214","cell215","cell216","cell217","cell218","cell219","cell220","cell221","cell222","cell223","cell224","cell225","cell226","cell227","cell228","cell229","cell230","cell231","cell232","cell233","cell234","cell235","cell236","cell237","cell238","cell239","cell240","cell241","cell242","cell243","cell244","cell245","cell246","cell247","cell248","cell249","cell250","cell251","cell252","cell253","cell254","cell255","cell256","cell257","cell258","cell259","cell260","cell261","cell262","cell263","cell264","cell265","cell266","cell267","cell268","cell269","cell270","cell271","cell272","cell273","cell274","cell275","cell276","cell277","cell278","cell279","cell280","cell281","cell282","cell283","cell284","cell285","cell286","cell287","cell288","cell289","cell290","cell291","cell292","cell293","cell294","cell295","cell296","cell297","cell298","cell299","cell300","cell301","cell302","cell303","cell304","cell305","cell306","cell307","cell308","cell309","cell310","cell311","cell312","cell313","cell314","cell315","cell316","cell317","cell318","cell319","cell320","cell321","cell322","cell323","cell324","cell325","cell326","cell327","cell328","cell329","cell330","cell331","cell332","cell333","cell334","cell335","cell336","cell337","cell338","cell339","cell340","cell341","cell342","cell343","cell344","cell345","cell346","cell347","cell348","cell349","cell350","cell351","cell352","cell353","cell354","cell355","cell356","cell357","cell358","cell359","cell360","cell361","cell362","cell363","cell364","cell365","cell366","cell367","cell368","cell369","cell370","cell371","cell372","cell373","cell374","cell375","cell376","cell377","cell378","cell379","cell380","cell381","cell382","cell383","cell384","cell385","cell386","cell387","cell388","cell389","cell390","cell391","cell392","cell393","cell394","cell395","cell396","cell397","cell398","cell399","cell400","cell401","cell402","cell403","cell404","cell405","cell406","cell407","cell408","cell409","cell410","cell411","cell412","cell413","cell414","cell415","cell416","cell417","cell418","cell419","cell420","cell421","cell422","cell423","cell424","cell425","cell426","cell427","cell428","cell429","cell430","cell431","cell432","cell433","cell434","cell435","cell436","cell437","cell438","cell439","cell440","cell441","cell442","cell443","cell444","cell445","cell446","cell447","cell448","cell449","cell450","cell451","cell452","cell453","cell454"
"left_E1_TF5",0,0,0,8695,0,0,0,31724,0,0,28661,0,0,0,0,21429,0,19906,0,0,25060,0,0,0,0,0,17075,0,0,0,0,583,26183,0,19572,32923,0,0,27998,0,0,0,24425,0,0,0,0,0,24662,0,0,0,0,0,0,1631,0,0,0,0,40228,0,0,0,0,3996,4032,27740,0,0,0,0,4027,0,0,0,0,0,0,16395,8808,0,17831,0,0,26630,0,2627,0,0,28549,29217,0,0,33619,0,0,0,25557,0,0,0,0,26329,0,0,0,0,0,15917,0,0,186,0,0,5103,107,0,0,0,3586,4058,0,22118,0,0,0,2625,0,0,0,231,3919,0,0,22712,0,0,0,22596,20946,0,0,0,20297,0,0,0,26831,4079,0,0,269,0,2517,0,0,0,23073,0,0,0,2725,28562,0,0,23995,0,22437,0,0,26601,0,0,0,0,4182,16046,4119,0,4075,25312,0,0,20552,0,0,0,24382,0,0,24733,26478,0,23811,0,0,27216,0,0,25677,0,0,0,20757,18318,0,0,0,654,0,0,4087,0,0,0,20224,0,0,21621,4068,4167,0,24417,0,21486,0,22309,5217,3946,26540,4226,0,22402,0,20865,0,25610,28664,0,136,0,0,0,0,0,0,0,0,0,5039,16764,0,0,0,0,0,26376,26244,0,0,24523,0,0,0,0,0,0,0,0,0,22157,0,3675,0,0,0,24519,0,20983,0,27109,0,0,4157,0,0,0,0,0,14798,28658,0,0,16015,0,0,32800,4101,17531,4123,0,0,0,0,0,25023,22280,0,0,21486,0,28614,0,0,0,27246,0,0,0,0,18655,0,0,0,28842,23230,16093,0,18006,0,0,981,14485,13109,0,3966,21801,0,23880,0,18023,16677,0,2722,0,23878,0,0,25893,0,0,0,0,0,0,0,22431,0,0,21525,20496,0,0,0,0,0,4178,0,25738,0,0,0,14053,0,24310,2765,0,0,0,0,0,102,20964,0,0,38378,28990,0,0,0,0,0,0,0,0,0,0,21597,0,4192,26450,0,0,0,0,27240,32989,0,26541,0,0,0,32950,28711,0,0,0,0,0,0,0,21810,25963,0,0,0,44900,4024,22376,0,25785,0,21317,41285,0,0,0,382,3712,0,4158,0,4222,21577,0,0,30374,20907,0,0,20187,29787,27879
"left_E1_TF6",0,0,0,479,0,0,0,13872,0,0,9583,0,0,0,0,5770,0,8290,0,0,5249,0,0,0,0,0,10795,0,0,0,0,191,8557,0,11769,8510,0,0,14269,0,0,0,5659,0,0,0,0,0,8392,0,0,0,0,0,0,363,0,0,0,0,6748,0,0,0,0,2652,2670,7250,0,0,0,0,3237,0,0,0,0,0,0,6826,535,0,4156,0,0,8525,0,1222,0,0,14274,9013,0,0,4267,0,0,0,13253,0,0,0,0,8635,0,0,0,0,0,5320,0,0,0,0,0,2481,325,0,0,0,1275,2663,0,8022,0,0,0,1279,0,0,0,240,3277,0,0,11276,0,0,0,11137,8181,0,0,0,6957,0,0,0,11400,2735,0,0,243,0,1286,0,0,0,10288,0,0,0,1266,12571,0,0,14685,0,11352,0,0,8577,0,0,0,0,2679,5149,2738,0,2759,10559,0,0,5518,0,0,0,14468,0,0,9759,8705,0,9278,0,0,9554,0,0,12705,0,0,0,7853,5459,0,0,0,369,0,0,2774,0,0,0,4440,0,0,5692,3232,2721,0,8738,0,10362,0,11126,2553,3262,8609,2730,0,2835,0,7746,0,16370,9615,0,61,0,0,0,0,0,0,0,0,0,2519,6061,0,0,0,0,0,12783,8502,0,0,8185,0,0,0,0,0,0,0,0,0,7877,0,1273,0,0,0,14632,0,7888,0,2454,0,0,2682,0,0,0,0,0,8265,15095,0,0,5266,0,0,8529,2713,4069,2710,0,0,0,0,0,9916,10430,0,0,5808,0,9672,0,0,0,9546,0,0,0,0,5631,0,0,0,9506,15924,5301,0,4205,0,0,271,4119,1016,0,3310,5859,0,9419,0,3825,6914,0,1322,0,9063,0,0,10840,0,0,0,0,0,0,0,11560,0,0,10432,17393,0,0,0,0,0,2617,0,8091,0,0,0,13251,0,10759,1374,0,0,0,0,0,306,12960,0,0,5286,15296,0,0,0,0,0,0,0,0,0,0,10239,0,2818,8679,0,0,0,0,15007,8703,0,7762,0,0,0,8609,9727,0,0,0,0,0,0,0,5816,16604,0,0,0,10889,3307,7936,0,16455,0,10951,6120,0,0,0,188,1253,0,2741,0,2810,10247,0,0,9935,6454,0,0,7636,9210,2707
"left_E1_TF7",0,0,0,5150,0,0,0,13244,0,0,10808,0,0,0,0,10221,0,7370,0,0,14710,0,0,0,0,0,16420,0,0,0,0,305,21767,0,13034,16685,0,0,11877,0,0,0,18938,0,0,0,0,0,15661,0,0,0,0,0,0,550,0,0,0,0,15965,0,0,0,0,3083,3075,14089,0,0,0,0,7016,0,0,0,0,0,0,9055,5013,0,13948,0,0,21667,0,5769,0,0,12114,14740,0,0,11013,0,0,0,10985,0,0,0,0,21549,0,0,0,0,0,8733,0,0,34,0,0,1164,184,0,0,0,2195,3155,0,7513,0,0,0,5703,0,0,0,163,6999,0,0,20208,0,0,0,20143,15852,0,0,0,18598,0,0,0,10992,3066,0,0,164,0,5700,0,0,0,16965,0,0,0,5699,19541,0,0,13381,0,20375,0,0,21506,0,0,0,0,3061,8762,3033,0,3098,12005,0,0,23144,0,0,0,13056,0,0,15646,21460,0,15557,0,0,11620,0,0,17009,0,0,0,15253,13415,0,0,0,354,0,0,3124,0,0,0,18249,0,0,10456,7105,3089,0,15698,0,17917,0,19947,1278,7098,21426,3177,0,19227,0,15291,0,18451,10683,0,96,0,0,0,0,0,0,0,0,0,1180,10387,0,0,0,0,0,18315,21624,0,0,20737,0,0,0,0,0,0,0,0,0,7522,0,2221,0,0,0,13372,0,15477,0,12759,0,0,3251,0,0,0,0,0,12379,18092,0,0,8902,0,0,16787,3272,14007,3110,0,0,0,0,0,15692,20074,0,0,10364,0,10674,0,0,0,11561,0,0,0,0,13515,0,0,0,10646,16497,9107,0,14436,0,0,403,11232,1651,0,7051,10454,0,18699,0,11063,9111,0,5837,0,15452,0,0,21929,0,0,0,0,0,0,0,20464,0,0,18147,13509,0,0,0,0,0,3182,0,12583,0,0,0,13977,0,26111,5756,0,0,0,0,0,184,11838,0,0,15510,17876,0,0,0,0,0,0,0,0,0,0,18140,0,3229,21754,0,0,0,0,13343,16657,0,13045,0,0,0,16734,10690,0,0,0,0,0,0,0,10478,18531,0,0,0,16869,7223,7543,0,18516,0,15580,21768,0,0,0,297,2170,0,3110,0,3265,18020,0,0,10060,11838,0,0,12697,14734,12837
"left_F1_TF1",0,0,0,325,0,0,0,32346,0,0,17454,0,0,0,0,12154,0,10901,0,0,15860,0,0,0,0,0,14970,0,0,0,0,0,10658,0,18100,4849,0,0,17942,0,0,0,13463,0,0,0,0,0,11687,0,0,0,0,0,0,0,0,0,0,0,18484,0,0,0,0,37,40,19187,0,0,0,0,124,0,0,0,0,0,0,776,296,0,4952,0,0,10589,0,142,0,0,18283,5848,0,0,23704,0,0,0,11906,0,0,0,0,10375,0,0,0,0,0,2156,0,0,0,0,0,160,0,0,0,0,107,47,0,17712,0,0,0,138,0,0,0,0,100,0,0,22604,0,0,0,22683,11545,0,0,0,12229,0,0,0,8514,39,0,0,0,0,164,0,0,0,17507,0,0,0,150,27523,0,0,11267,0,22715,0,0,10690,0,0,0,0,48,2140,44,0,46,12931,0,0,19374,0,0,0,11290,0,0,14579,10752,0,1776,0,0,13922,0,0,15848,0,0,0,2374,3885,0,0,0,0,0,0,43,0,0,0,13534,0,0,12346,101,42,0,11657,0,2094,0,22764,163,112,10746,55,0,9237,0,2426,0,11634,17373,0,0,0,0,0,0,0,0,0,0,0,167,15420,0,0,0,0,0,17778,10613,0,0,12432,0,0,0,0,0,0,0,0,0,17599,0,100,0,0,0,11203,0,2499,0,2891,0,0,39,0,0,0,0,0,20958,8561,0,0,2125,0,0,4767,52,5035,46,0,0,0,0,0,14769,22503,0,0,12371,0,17410,0,0,0,13726,0,0,0,0,3911,0,0,0,17525,18217,2219,0,4982,0,0,42,13371,295,0,107,12257,0,18492,0,640,805,0,136,0,1754,0,0,16253,0,0,0,0,0,0,0,22617,0,0,2119,13951,0,0,0,0,0,42,0,20822,0,0,0,9786,0,14228,120,0,0,0,0,0,0,16631,0,0,29352,8434,0,0,0,0,0,0,0,0,0,0,2081,0,32,10536,0,0,0,0,9545,4668,0,19092,0,0,0,4842,17440,0,0,0,0,0,0,0,12240,11539,0,0,0,24126,107,17839,0,11590,0,15314,12568,0,0,0,0,88,0,42,0,32,2152,0,0,13418,10660,0,0,15478,5813,3006
"left_F1_TF2",0,0,0,173,0,0,0,13793,0,0,7913,0,0,0,0,8748,0,14076,0,0,13284,0,0,0,0,0,8103,0,0,0,0,0,11892,0,10300,3452,0,0,9570,0,0,0,14838,0,0,0,0,0,17115,0,0,0,0,0,0,0,0,0,0,0,16062,0,0,0,0,54,61,20692,0,0,0,0,74,0,0,0,0,0,0,3656,168,0,5216,0,0,11812,0,97,0,0,9492,5675,0,0,11538,0,0,0,11867,0,0,0,0,11764,0,0,0,0,0,1316,0,0,0,0,0,165,0,0,0,0,136,69,0,9935,0,0,0,91,0,0,0,0,71,0,0,8714,0,0,0,8728,17068,0,0,0,15040,0,0,0,12586,70,0,0,0,0,104,0,0,0,15932,0,0,0,94,10942,0,0,8136,0,8734,0,0,11607,0,0,0,0,79,1309,71,0,72,13561,0,0,12638,0,0,0,7866,0,0,11172,11892,0,1486,0,0,14105,0,0,24674,0,0,0,2193,4513,0,0,0,32,0,0,72,0,0,0,16672,0,0,8857,65,63,0,16922,0,1693,0,8605,172,79,11750,58,0,20387,0,2147,0,10777,7988,0,0,0,0,0,0,0,0,0,0,0,176,18531,0,0,0,0,0,14266,11703,0,0,15520,0,0,0,0,0,0,0,0,0,10059,0,160,0,0,0,8069,0,2401,0,5848,0,0,66,0,0,0,0,0,12214,11267,0,0,1327,0,0,3407,79,5101,75,0,0,0,0,0,11183,12044,0,0,8919,0,7757,0,0,0,14143,0,0,0,0,4690,0,0,0,7813,10421,1314,0,5170,0,0,67,13936,526,0,61,9097,0,22957,0,453,3648,0,115,0,1477,0,0,11250,0,0,0,0,0,0,0,8860,0,0,1682,13252,0,0,0,0,0,55,0,14421,0,0,0,11394,0,7677,127,0,0,0,0,0,0,13190,0,0,20625,11494,0,0,0,0,0,0,0,0,0,0,1645,0,70,11692,0,0,0,0,12956,3462,0,17874,0,0,0,3553,7628,0,0,0,0,0,0,0,9130,11006,0,0,0,9029,63,9902,0,10741,0,6207,14621,0,0,0,48,136,0,74,0,79,1690,0,0,17801,14348,0,0,7598,5816,6101
"left_F1_TF3",0,0,0,202,0,0,0,19122,0,0,15825,0,0,0,0,7920,0,21837,0,0,6597,0,0,0,0,0,14909,0,0,0,0,45,15814,0,27366,6232,0,0,21853,0,0,0,17331,0,0,0,0,0,8893,0,0,0,0,0,0,0,0,0,0,0,16254,0,0,0,0,0,0,28192,0,0,0,0,41,0,0,0,0,0,0,1131,187,0,886,0,0,15576,0,134,0,0,22233,6345,0,0,17484,0,0,0,14604,0,0,0,0,15671,0,0,0,0,0,5611,0,0,0,0,0,128,0,0,0,0,85,0,0,7983,0,0,0,117,0,0,0,0,48,0,0,23395,0,0,0,23274,15477,0,0,0,19193,0,0,0,14073,0,0,0,0,0,122,0,0,0,24611,0,0,0,106,21183,0,0,17353,0,23369,0,0,15646,0,0,0,0,0,5680,0,0,0,17292,0,0,10884,0,0,0,17464,0,0,12570,15531,0,1045,0,0,24786,0,0,31990,0,0,0,2104,4927,0,0,0,0,0,0,0,0,0,0,16473,0,0,7956,35,0,0,8765,0,3337,0,23356,121,52,15533,0,0,27121,0,2185,0,17013,15807,0,0,0,0,0,0,0,0,0,0,0,157,12616,0,0,0,0,0,17745,15608,0,0,17612,0,0,0,0,0,0,0,0,0,7857,0,76,0,0,0,17643,0,2253,0,2496,0,0,0,0,0,0,0,0,29239,8801,0,0,5738,0,0,6322,0,904,0,0,0,0,0,0,12512,29584,0,0,8047,0,15872,0,0,0,25096,0,0,0,0,4907,0,0,0,15888,12673,5672,0,851,0,0,116,19663,413,0,39,8247,0,15524,0,438,1114,0,146,0,1134,0,0,18390,0,0,0,0,0,0,0,23377,0,0,3260,21461,0,0,0,0,0,0,0,13114,0,0,0,27898,0,24001,134,0,0,0,0,0,0,14057,0,0,14218,8607,0,0,0,0,0,0,0,0,0,0,3275,0,0,15730,0,0,0,0,20733,6158,0,29350,0,0,0,6234,15808,0,0,0,0,0,0,0,7987,17265,0,0,0,18326,49,7896,0,16876,0,9071,23530,0,0,0,0,71,0,0,0,0,3224,0,0,19618,14681,0,0,13714,6325,2546
"left_F1_TF4",0,0,0,203,0,0,0,14914,0,0,10558,0,0,0,0,13891,0,22839,0,0,15710,0,0,0,0,0,21533,0,0,0,0,0,20118,0,17095,6020,0,0,13735,0,0,0,16643,0,0,0,0,0,16277,0,0,0,0,0,0,0,0,0,0,0,24186,0,0,0,0,158,154,27012,0,0,0,0,219,0,0,0,0,0,0,3742,242,0,4567,0,0,19776,0,55,0,0,14083,10528,0,0,16629,0,0,0,20160,0,0,0,0,19914,0,0,0,0,0,4385,0,0,0,0,0,174,0,0,0,0,103,161,0,8501,0,0,0,72,0,0,0,0,230,0,0,15466,0,0,0,15188,24783,0,0,0,22193,0,0,0,29951,134,0,0,0,0,63,0,0,0,11908,0,0,0,60,21114,0,0,15418,0,15189,0,0,19987,0,0,0,0,154,4538,138,0,141,9740,0,0,28041,0,0,0,15647,0,0,11796,19989,0,2707,0,0,12415,0,0,33015,0,0,0,5792,3428,0,0,0,86,0,0,166,0,0,0,19244,0,0,13866,184,156,0,16406,0,5629,0,15243,176,213,20090,133,0,21938,0,5672,0,15129,10888,0,0,0,0,0,0,0,0,0,0,0,167,15315,0,0,0,0,0,21889,20056,0,0,21554,0,0,0,0,0,0,0,0,0,8484,0,89,0,0,0,15682,0,5795,0,8906,0,0,154,0,0,0,0,0,26417,12965,0,0,4451,0,0,6002,149,4677,156,0,0,0,0,0,11625,24880,0,0,14067,0,10823,0,0,0,12573,0,0,0,0,3572,0,0,0,10796,13079,4577,0,4568,0,0,0,20786,217,0,214,14344,0,15126,0,1606,3715,0,54,0,2741,0,0,19466,0,0,0,0,0,0,0,15293,0,0,5704,30905,0,0,0,0,0,159,0,19283,0,0,0,26494,0,25497,74,0,0,0,0,0,0,26279,0,0,22783,13091,0,0,0,0,0,0,0,0,0,0,5731,0,151,19937,0,0,0,0,21118,6174,0,29363,0,0,0,6063,10783,0,0,0,0,0,0,0,14531,15144,0,0,0,20262,223,8445,0,15157,0,17856,26115,0,0,0,0,103,0,157,0,147,5595,0,0,11229,16516,0,0,27235,10690,9237
"left_F1_TF5",0,0,0,226,0,0,0,5001,0,0,4748,0,0,0,0,2647,0,3389,0,0,5206,0,0,0,0,0,2052,0,0,0,0,0,9820,0,7335,1183,0,0,3718,0,0,0,5135,0,0,0,0,0,5053,0,0,0,0,0,0,0,0,0,0,0,5878,0,0,0,0,84,58,7944,0,0,0,0,162,0,0,0,0,0,0,1880,212,0,749,0,0,9741,0,0,0,0,3706,1303,0,0,3969,0,0,0,3315,0,0,0,0,10022,0,0,0,0,0,708,0,0,0,0,0,248,0,0,0,0,73,51,0,1951,0,0,0,0,0,0,0,0,122,0,0,2803,0,0,0,2791,7079,0,0,0,6860,0,0,0,7156,63,0,0,0,0,0,0,0,0,5120,0,0,0,0,5508,0,0,2166,0,2811,0,0,9838,0,0,0,0,60,699,68,0,53,6506,0,0,7875,0,0,0,2234,0,0,5991,9679,0,924,0,0,2836,0,0,4789,0,0,0,1543,1153,0,0,0,0,0,0,70,0,0,0,2087,0,0,2845,132,79,0,4935,0,1129,0,2769,261,139,9671,73,0,5895,0,1508,0,6361,4728,0,0,0,0,0,0,0,0,0,0,0,258,3937,0,0,0,0,0,5358,9820,0,0,3751,0,0,0,0,0,0,0,0,0,1944,0,75,0,0,0,2207,0,1479,0,1440,0,0,75,0,0,0,0,0,6924,5785,0,0,684,0,0,1256,75,795,86,0,0,0,0,0,6094,7237,0,0,2755,0,4798,0,0,0,2931,0,0,0,0,1166,0,0,0,4618,4884,741,0,799,0,0,52,3855,307,0,133,2942,0,3378,0,473,1888,0,0,0,849,0,0,9396,0,0,0,0,0,0,0,2731,0,0,1143,3460,0,0,0,0,0,62,0,2953,0,0,0,2011,0,1605,0,0,0,0,0,0,0,3490,0,0,3183,5855,0,0,0,0,0,0,0,0,0,0,1206,0,72,9759,0,0,0,0,2082,1255,0,7443,0,0,0,1226,4842,0,0,0,0,0,0,0,2905,6326,0,0,0,1896,145,1875,0,6337,0,3219,8569,0,0,0,0,76,0,57,0,78,1265,0,0,6177,4575,0,0,1748,1329,1430
"left_F1_TF6",0,0,0,484,0,0,0,22396,0,0,19194,0,0,0,0,12952,0,15298,0,0,18035,0,0,0,0,0,17072,0,0,0,0,0,14326,0,15038,14717,0,0,25238,0,0,0,24249,0,0,0,0,0,17111,0,0,0,0,0,0,0,0,0,0,0,21395,0,0,0,0,113,101,15057,0,0,0,0,302,0,0,0,0,0,0,759,509,0,11576,0,0,14219,0,132,0,0,25600,17490,0,0,21973,0,0,0,15718,0,0,0,0,14216,0,0,0,0,0,3239,0,0,0,0,0,126,0,0,0,0,224,97,0,16522,0,0,0,148,0,0,0,0,297,0,0,13613,0,0,0,13417,18327,0,0,0,18683,0,0,0,22913,108,0,0,0,0,132,0,0,0,19765,0,0,0,149,21066,0,0,24794,0,13510,0,0,14264,0,0,0,0,110,3376,97,0,115,17045,0,0,26137,0,0,0,24940,0,0,19469,14223,0,2236,0,0,17002,0,0,19542,0,0,0,1669,4897,0,0,0,0,0,0,104,0,0,0,16785,0,0,12873,300,120,0,17284,0,3439,0,13527,152,279,14392,110,0,20921,0,1687,0,21374,19192,0,0,0,0,0,0,0,0,0,0,0,142,16007,0,0,0,0,0,34806,14403,0,0,25792,0,0,0,0,0,0,0,0,0,16319,0,200,0,0,0,24927,0,1662,0,5351,0,0,113,0,0,0,0,0,22985,7744,0,0,3313,0,0,14610,106,11519,101,0,0,0,0,0,19334,20597,0,0,13050,0,19376,0,0,0,17029,0,0,0,0,4884,0,0,0,19287,15454,3386,0,11673,0,0,0,11167,387,0,296,13137,0,27609,0,783,776,0,162,0,2188,0,0,26722,0,0,0,0,0,0,0,13471,0,0,3326,22825,0,0,0,0,0,109,0,20396,0,0,0,18523,0,19407,143,0,0,0,0,0,0,20386,0,0,23985,7821,0,0,0,0,0,0,0,0,0,0,3436,0,101,14279,0,0,0,0,21664,14776,0,32387,0,0,0,14695,19628,0,0,0,0,0,0,0,13199,21405,0,0,0,30188,322,16411,0,21500,0,12089,16928,0,0,0,0,223,0,98,0,106,3448,0,0,16579,10707,0,0,17221,17784,5368
"left_F1_TF7",0,0,0,225,0,0,0,34738,0,0,24314,0,0,0,0,31506,0,24798,0,0,25516,0,0,0,0,0,26338,0,0,0,0,0,24973,0,21267,9708,0,0,18020,0,0,0,26244,0,0,0,0,0,27205,0,0,0,0,0,0,0,0,0,0,0,25668,0,0,0,0,0,0,34534,0,0,0,0,207,0,0,0,0,0,0,1696,224,0,5717,0,0,24814,0,91,0,0,18525,15794,0,0,26673,0,0,0,20791,0,0,0,0,25143,0,0,0,0,0,2358,0,0,0,0,0,219,0,0,0,0,157,0,0,10491,0,0,0,91,0,0,0,0,186,0,0,20565,0,0,0,20470,40172,0,0,0,28996,0,0,0,28969,0,0,0,0,0,96,0,0,0,23566,0,0,0,93,37644,0,0,21008,0,20409,0,0,24808,0,0,0,0,0,2458,0,0,0,31250,0,0,30113,0,0,0,21343,0,0,24237,24883,0,2346,0,0,29296,0,0,36752,0,0,0,2460,8071,0,0,0,0,0,0,0,0,0,0,26470,0,0,31271,194,0,0,26738,0,7354,0,20392,191,197,25098,0,0,30245,0,2605,0,18095,24255,0,0,0,0,0,0,0,0,0,0,0,216,33596,0,0,0,0,0,22739,24607,0,0,24208,0,0,0,0,0,0,0,0,0,10479,0,129,0,0,0,21345,0,2593,0,19337,0,0,0,0,0,0,0,0,38725,17476,0,0,2450,0,0,9777,0,5745,0,0,0,0,0,0,24115,31629,0,0,32130,0,23983,0,0,0,28811,0,0,0,0,8176,0,0,0,24059,22373,2501,0,5606,0,0,0,34393,736,0,177,32179,0,22243,0,1014,1752,0,88,0,2253,0,0,20520,0,0,0,0,0,0,0,20708,0,0,7482,37002,0,0,0,0,0,0,0,31723,0,0,0,20968,0,34382,75,0,0,0,0,0,0,32592,0,0,36048,17361,0,0,0,0,0,0,0,0,0,0,7538,0,0,25023,0,0,0,0,43222,9628,0,46278,0,0,0,9565,24241,0,0,0,0,0,0,0,32059,18078,0,0,0,31026,185,10350,0,17849,0,12789,51360,0,0,0,0,115,0,0,0,0,7450,0,0,30417,19011,0,0,34164,16080,20181
"left_F1_TF8",0,0,0,345,0,0,0,15338,0,0,7649,0,0,0,0,6557,0,24394,0,0,10875,0,0,0,0,0,8254,0,0,0,0,0,6553,0,11751,16925,0,0,6003,0,0,0,6081,0,0,0,0,0,4773,0,0,0,0,0,0,0,0,0,0,0,17026,0,0,0,0,71,64,15364,0,0,0,0,148,0,0,0,0,0,0,2473,366,0,1065,0,0,6863,0,60,0,0,6044,4023,0,0,8963,0,0,0,10264,0,0,0,0,6579,0,0,0,0,0,1586,0,0,0,0,0,608,0,0,0,0,65,58,0,3356,0,0,0,52,0,0,0,0,165,0,0,6233,0,0,0,6210,14462,0,0,0,7571,0,0,0,5145,70,0,0,0,0,77,0,0,0,15845,0,0,0,62,5270,0,0,12953,0,6290,0,0,6695,0,0,0,0,65,1594,75,0,80,18757,0,0,16433,0,0,0,12897,0,0,5658,6625,0,3287,0,0,15207,0,0,16274,0,0,0,2919,2817,0,0,0,34,0,0,79,0,0,0,7703,0,0,6501,142,78,0,4757,0,11522,0,6204,642,145,6852,70,0,7835,0,2881,0,8956,7891,0,0,0,0,0,0,0,0,0,0,0,617,10279,0,0,0,0,0,6060,6677,0,0,8384,0,0,0,0,0,0,0,0,0,3387,0,79,0,0,0,13066,0,2912,0,11690,0,0,71,0,0,0,0,0,14809,4753,0,0,1625,0,0,16513,76,1102,69,0,0,0,0,0,5584,7999,0,0,6700,0,7836,0,0,0,14944,0,0,0,0,2925,0,0,0,7835,6501,1646,0,1110,0,0,160,6595,963,0,151,6796,0,16187,0,874,2594,0,64,0,3317,0,0,5271,0,0,0,0,0,0,0,6193,0,0,11466,9927,0,0,0,0,0,78,0,10566,0,0,0,5279,0,11425,61,0,0,0,0,0,0,12749,0,0,9916,4821,0,0,0,0,0,0,0,0,0,0,11435,0,74,6749,0,0,0,0,8175,17145,0,9650,0,0,0,16650,7876,0,0,0,0,0,0,0,6947,8895,0,0,0,13959,156,3401,0,8916,0,9238,11747,0,0,0,33,66,0,80,0,58,11511,0,0,12706,5067,0,0,7823,4113,12172
